,TRACK_ID,QUALITY,TP,TARGET,R,AV_RAD,AV_DEG,COORD_X,COORD_Y,COORD_Z,DISP_VECT_X,DISP_VECT_Y,DISP_VECT_Z,CENTRD_COORD_X,CENTRD_COORD_Y,CENTRD_COORD_Z,ALIGNED_COORD_X,ALIGNED_COORD_Y,ALIGNED_COORD_Z,ALIGNED_DISP_VECT_X,ALIGNED_DISP_VECT_Y,ALIGNED_DISP_VECT_Z,R_VECT_X,R_VECT_Y,R_VECT_Z,AV_VECT_X,AV_VECT_Y,AV_VECT_Z
ID74,74,0.0,0,ID274,39.824,0.259,14.829,-79.75585449801528,86.25125628140704,-12.518766890305455,0.0,-10.308979095106594,1.3420041402643914,-3.7330641223627197,10.251256281407038,38.48203793709775,38.48203793709775,-10.251256281407043,-3.733064122362722,1.3420041402643927,10.308979095106594,-8.217405374086421e-17,0.0,10.251,38.482,0.259,0.0,-0.0
ID75,75,0.0,0,ID275,32.522,0.259,14.83,-99.28693290715776,85.84924623115577,-81.99534004420015,0.0,7.68657938586567,3.605313105422809,-23.2641425315052,9.849246231155774,-30.99453521679694,-30.99453521679694,-9.849246231155771,-23.264142531505197,3.605313105422808,-7.68657938586567,-2.207617577240023e-16,0.0,9.849,-30.995,0.259,-0.0,0.0
ID76,76,0.0,0,ID276,11.844,0.259,14.829,-37.79367209745579,85.44723618090453,-43.85673486803968,0.0,-2.17071982708444,2.2017237902300337,38.22911827819677,9.447236180904525,7.144069959363527,7.144069959363529,-9.447236180904525,38.22911827819677,2.201723790230034,2.1707198270844397,-1.348166996155895e-16,0.0,9.447,7.144,0.259,0.0,-0.0
ID77,77,0.0,0,ID277,22.491,0.259,14.829,-109.07845112561988,85.04522613065326,-30.40874080160896,0.0,-5.6376186496165985,1.6394466470192484,-33.055660749967316,9.045226130653262,20.592064025794247,20.592064025794244,-9.045226130653264,-33.055660749967316,1.639446647019249,5.6376186496165985,-1.003871544322492e-16,0.0,9.045,20.592,0.259,0.0,-0.0
ID78,78,0.0,0,ID278,38.595,0.259,14.83,-65.49365641847479,84.64321608040201,-88.61531018527461,0.0,9.441048217243164,3.5187395459880264,10.529133957177777,8.643216080402013,-37.6145053578714,-37.6145053578714,-8.643216080402008,10.529133957177779,3.518739545988025,-9.441048217243164,-2.1546065610137228e-16,0.0,8.643,-37.615,0.259,-0.0,0.0
ID79,79,0.0,0,ID279,35.871,0.259,14.829,-58.29901927395646,84.24120603015075,-16.08928811231656,0.0,-9.31636940047838,0.9434274139835441,17.7237711016961,8.24120603015075,34.91151671508665,34.91151671508665,-8.241206030150753,17.723771101696098,0.9434274139835452,9.31636940047838,-5.776826813814068e-17,0.0,8.241,34.912,0.259,0.0,-0.0
ID80,80,0.0,0,ID280,15.883,0.259,14.83,-112.7112049084469,83.8391959798995,-64.81428393217513,0.0,3.308285650527523,2.499643528286178,-36.68841453279434,7.8391959798995,-13.813479104771922,-13.813479104771925,-7.839195979899499,-36.68841453279434,2.4996435282861778,-3.3082856505275235,-1.530590222962532e-16,0.0,7.839,-13.813,0.259,-0.0,0.0
ID81,81,0.0,0,ID281,16.421,0.259,14.83,-39.52630837419904,83.43718592964824,-65.6409728035339,0.0,3.5359466350952857,2.423764411166097,36.49648200145352,7.437185929648237,-14.64016797613069,-14.64016797613069,-7.437185929648235,36.49648200145352,2.4237644111660965,-3.535946635095286,-1.4841276640109147e-16,0.0,7.437,-14.64,0.259,-0.0,0.0
ID82,82,0.0,0,ID282,36.191,0.259,14.829,-93.03672392213278,83.03517587939699,-15.49991072761958,0.0,-9.427817011533264,0.6112012946131493,-17.013933546480217,7.035175879396988,35.50089409978363,35.50089409978363,-7.035175879396992,-17.01393354648022,0.6112012946131504,9.427817011533264,-3.742528545413565e-17,0.0,7.035,35.501,0.259,0.0,-0.0
ID83,83,0.0,0,ID283,38.329,0.259,14.83,-87.43782919077475,82.63316582914572,-88.75151883680596,0.0,9.544792411796195,3.0031414566030037,-11.415038815122188,6.6331658291457245,-37.75071400940275,-37.75071400940275,-6.63316582914572,-11.415038815122186,3.0031414566030024,-9.544792411796195,-1.8388937861077934e-16,0.0,6.633,-37.751,0.259,-0.0,0.0
ID84,84,0.0,0,ID284,21.087,0.259,14.829,-42.00896960823877,82.23115577889448,-30.855954960199416,0.0,-5.425983986133289,0.9263500986515254,34.01382076741379,6.231155778894475,20.144849867203792,20.144849867203796,-6.231155778894478,34.01382076741379,0.9263500986515261,5.425983986133289,-5.672258416017131e-17,0.0,6.231,20.145,0.259,0.0,-0.0
ID85,85,0.0,0,ID285,9.996,0.259,14.828,-114.73103649800886,81.82914572864321,-42.88040198875917,0.0,-2.300129928029804,1.2320253381529156,-38.7082461223563,5.829145728643212,8.12040283864404,8.120402838644038,-5.829145728643213,-38.7082461223563,1.2320253381529158,2.300129928029804,-7.54397943418702e-17,0.0,5.829,8.12,0.259,0.0,-0.0
ID86,86,0.0,0,ID286,32.649,0.259,14.83,-52.89233521264882,81.42713567839196,-83.1959939496164,0.0,8.14801124630793,2.5016979645585593,23.130455163003745,5.427135678391963,-32.195189122213186,-32.195189122213186,-5.427135678391959,23.13045516300375,2.5016979645585584,-8.14801124630793,-1.5318482023650437e-16,0.0,5.427,-32.195,0.259,-0.0,0.0
ID87,87,0.0,0,ID287,39.722,0.259,14.829,-71.28449601970503,81.0251256281407,-11.598069404745845,0.0,-10.369197055431997,-0.0419900110531799,4.738294355947531,5.0251256281406995,39.402735422657365,39.402735422657365,-5.025125628140704,4.738294355947528,-0.04199001105317863,10.369197055431997,2.5711466316218593e-18,0.0,5.025,39.403,0.259,0.0,-0.0
ID88,88,0.0,0,ID288,26.309,0.259,14.83,-106.12972473973606,80.62311557788945,-76.90031832741082,0.0,6.545966814065068,2.079082305124558,-30.1069343640835,4.62311557788945,-25.899513500007608,-25.89951350000761,-4.623115577889447,-30.1069343640835,2.0790823051245573,-6.545966814065068,-1.273070745067345e-16,0.0,4.623,-25.9,0.259,-0.0,0.0
ID89,89,0.0,0,ID289,4.404,0.259,14.83,-36.24316930303578,80.22110552763819,-52.25565961050979,0.0,0.18115793836503258,1.135288065630597,39.779621072616784,4.221105527638187,-1.2548547831065804,-1.2548547831065784,-4.221105527638187,39.779621072616784,1.135288065630597,-0.18115793836503272,-6.951634478423504e-17,0.0,4.221,-1.255,0.259,-0.0,0.0
ID90,90,0.0,0,ID290,28.071,0.259,14.829,-104.4963268311678,79.81909547738694,-23.190399735597254,0.0,-7.32778670783064,0.04086549437181475,-28.473536455515244,3.819095477386938,27.810405091805954,27.810405091805954,-3.8190954773869414,-28.473536455515244,0.04086549437181564,7.32778670783064,-2.50228984390091e-18,0.0,3.819,27.81,0.259,0.0,-0.0
ID91,91,0.0,0,ID291,39.937,0.259,14.83,-73.7707681643769,79.41708542713567,-90.79138163731815,0.0,10.18233303625135,2.240265237392947,2.2520222112756585,3.4170854271356745,-39.790576809914945,-39.790576809914945,-3.4170854271356697,2.2520222112756607,2.2402652373929457,-10.18233303625135,-1.371766826107178e-16,-0.0,3.417,-39.791,0.259,0.0,-0.0
ID92,92,0.0,0,ID292,31.02,0.259,14.829,-50.744541189609166,79.01507537688443,-20.128150027114387,0.0,-8.092958932674051,-0.271573848796578,25.278249186043396,3.0150753768844254,30.87265480028882,30.87265480028882,-3.0150753768844294,25.278249186043393,-0.271573848796577,8.092958932674051,1.6629102233042764e-17,0.0,3.015,30.873,0.259,0.0,-0.0
ID93,93,0.0,0,ID293,6.277,0.259,14.831,-115.50428564624151,78.61306532663316,-56.70817879703354,0.0,1.388347343664961,0.8708125485328821,-39.48149527058895,2.613065326633162,-5.707373969630332,-5.707373969630335,-2.613065326633161,-39.48149527058895,0.8708125485328819,-1.388347343664961,-5.332189001090715e-17,0.0,2.613,-5.707,0.259,-0.0,0.0
ID94,94,0.0,0,ID294,22.597,0.259,14.83,-42.99487983344218,78.21105527638191,-73.4894036683026,0.0,5.745346100783294,1.3385710625510683,33.027910542210385,2.211055276381913,-22.488598840899392,-22.48859884089939,-2.2110552763819102,33.027910542210385,1.3385710625510676,-5.745346100783294,-8.196383835922183e-17,-0.0,2.211,-22.489,0.259,0.0,-0.0
ID95,95,0.0,0,ID295,38.94,0.259,14.829,-85.15020636994879,77.80904522613065,-12.102685455713498,0.0,-10.129007528690735,-0.8571784946963614,-9.127415994296229,1.8090452261306496,38.89811937168971,38.89811937168971,-1.8090452261306542,-9.12741599429623,-0.8571784946963602,10.129007528690735,5.24870449913922e-17,0.0,1.809,38.898,0.259,0.0,-0.0
ID96,96,0.0,0,ID296,34.904,0.259,14.83,-95.53558538630578,77.4070351758794,-85.87665631376085,0.0,8.978799322496073,1.5525607463383153,-19.51279501065322,1.4070351758794004,-34.87585148635764,-34.87585148635764,-1.4070351758793962,-19.512795010653218,1.5525607463383142,-8.978799322496073,-9.506692742425212e-17,-0.0,1.407,-34.876,0.259,0.0,-0.0
ID97,97,0.0,0,ID297,12.566,0.259,14.828,-38.02470809584104,77.00502512562814,-38.47533915466072,0.0,-3.2758661609381505,-0.16664782599547578,37.99808227981152,1.005025125628137,12.525465672742484,12.525465672742486,-1.0050251256281386,37.99808227981152,-0.1666478259954754,3.2758661609381505,1.0204236334511201e-17,0.0,1.005,12.525,0.259,0.0,-0.0
ID98,98,0.0,0,ID298,16.432,0.259,14.829,-112.46945502603032,76.60301507537689,-34.58003584281563,0.0,-4.270346684208775,-0.4034249250277,-36.446664650377755,0.6030150753768879,16.420768984587575,16.42076898458757,-0.6030150753768899,-36.446664650377755,-0.4034249250276995,4.270346684208775,2.4702652156571657e-17,0.0,0.603,16.421,0.259,0.0,-0.0
ID99,99,0.0,0,ID299,36.746,0.259,14.83,-60.19848909079542,76.20100502512562,-87.74604536499353,0.0,9.503727292518633,1.3041150616203936,15.824301284857142,0.20100502512562457,-36.74524053759033,-36.74524053759033,-0.20100502512562007,15.824301284857144,1.3041150616203925,-9.503727292518633,-7.985401679666335e-17,-0.0,0.201,-36.745,0.259,0.0,-0.0
ID100,100,0.0,0,ID300,37.77,0.259,14.829,-62.82994537451581,75.79899497487438,-13.230842501564368,0.0,-9.768528197928916,-1.3389767621810567,13.192845001136753,-0.20100502512562457,37.76996232583884,37.76996232583884,0.20100502512561993,13.192845001136751,-1.3389767621810555,9.768528197928916,8.198868029688582e-17,0.0,-0.201,37.77,0.259,0.0,0.0
ID101,101,0.0,0,ID301,18.96,0.259,14.83,-111.22032956788186,75.39698492462311,-69.95164261874564,0.0,4.925593286136689,0.4896897767071664,-35.1975391922293,-0.6030150753768879,-18.95083779134243,-18.950837791342433,0.6030150753768903,-35.1975391922293,0.4896897767071658,-4.925593286136689,-2.9984850880980635e-17,-0.0,-0.603,-18.951,0.259,0.0,0.0
ID102,102,0.0,0,ID302,9.865,0.259,14.83,-37.235809558495305,74.99497487437186,-60.81465556765045,0.0,2.5744651827439355,0.07430663540596782,38.78698081715726,-1.005025125628137,-9.81385074024724,-9.813850740247238,1.0050251256281382,38.78698081715726,0.0743066354059675,-2.5744651827439355,-4.5499691602663745e-18,-0.0,-1.005,-9.814,0.259,0.0,0.0
ID103,103,0.0,0,ID303,33.442,0.259,14.829,-97.94714532653796,74.5929648241206,-17.588279541010444,0.0,-8.599646023427724,-1.502644267547467,-21.9243549508854,-1.4070351758794004,33.412525286392764,33.412525286392764,1.4070351758793964,-21.924354950885405,-1.5026442675474658,8.599646023427724,9.201042462545615e-17,0.0,-1.407,33.413,0.259,0.0,0.0
ID104,104,0.0,0,ID304,39.487,0.259,14.83,-82.38356704103214,74.19095477386935,-90.44587972402772,0.0,10.270986644687852,0.8758703999226327,-6.360776665379575,-1.8090452261306496,-39.44507489662451,-39.44507489662451,1.8090452261306544,-6.360776665379572,0.8758703999226315,-10.270986644687852,-5.363159408665814e-17,-0.0,-1.809,-39.445,0.259,0.0,0.0
ID105,105,0.0,0,ID305,24.861,0.259,14.829,-44.66351802266995,73.7889447236181,-26.238414189530346,0.0,-6.33343011311797,-1.4159937915661374,31.359272352982615,-2.2110552763818987,24.762390637872862,24.762390637872866,2.2110552763818956,31.359272352982615,-1.4159937915661367,6.33343011311797,8.670461322269969e-17,0.0,-2.211,24.762,0.259,0.0,0.0
ID106,106,0.0,0,ID306,3.91,0.259,14.827,-115.80853563733584,73.38693467336684,-48.09270228395695,0.0,-0.6634259768372885,-0.7753748400355391,-39.785745261683275,-2.613065326633162,2.9081025434462546,2.908102543446253,2.6130653266331616,-39.785745261683275,-0.775374840035539,0.6634259768372887,4.7478015799445696e-17,0.0,-2.613,2.908,0.259,0.0,0.0
ID107,107,0.0,0,ID307,29.169,0.259,14.83,-48.62973202123564,72.98492462311557,-80.01340640535564,0.0,7.611958343149013,0.2082489198445927,27.393058354416922,-3.0150753768844254,-29.01260157795243,-29.01260157795243,3.015075376884429,27.393058354416926,0.20824891984459176,-7.611958343149013,-1.2751568655678652e-17,-0.0,-3.015,-29.013,0.259,0.0,0.0
ID108,108,0.0,0,ID308,39.997,0.259,14.829,-76.58323480138637,72.58291457286433,-11.150491040037783,0.0,-10.197377494392455,-2.2422458778820786,-0.5604444257338059,-3.4170854271356745,39.85031378736542,39.85031378736542,3.4170854271356697,-0.5604444257338084,-2.2422458778820773,10.197377494392455,1.3729796186248164e-16,0.0,-3.417,39.85,0.259,0.0,0.0
ID109,109,0.0,0,ID309,29.994,0.259,14.83,-102.4636299095857,72.18090452261306,-80.75047565574513,0.0,7.830122223280867,0.025268230864057273,-26.440839533933143,-3.819095477386938,-29.749670828341927,-29.749670828341927,3.8190954773869414,-26.44083953393314,0.025268230864056315,-7.830122223280867,-1.5472329023891463e-18,-0.0,-3.819,-29.75,0.259,0.0,0.0
ID110,110,0.0,0,ID310,5.855,0.259,14.828,-36.43078272231427,71.77889447236181,-46.94299221644337,0.0,-0.9062001975127032,-1.2307416899037946,39.59200765333829,-4.221105527638187,4.057812610959836,4.057812610959839,4.221105527638186,39.59200765333829,-1.2307416899037946,0.9062001975127033,7.536119355589432e-17,0.0,-4.221,4.058,0.259,0.0,0.0
ID111,111,0.0,0,ID311,24.158,0.259,14.829,-107.88169611389478,71.37688442211055,-27.289574966805368,0.0,-5.979180722779617,-2.004463500609031,-31.858905738242214,-4.62311557788945,23.71122986059784,23.711229860597836,4.623115577889448,-31.858905738242214,-2.00446350060903,5.979180722779617,1.2273799050142737e-16,0.0,-4.623,23.711,0.259,0.0,0.0
ID112,112,0.0,0,ID312,39.293,0.259,14.83,-68.51680158184834,70.9748743718593,-89.971141295271,0.0,10.257700580169967,0.027311221612748682,7.505988793804221,-5.0251256281406995,-38.97033646786779,-38.97033646786779,5.025125628140704,7.505988793804224,0.027311221612747426,-10.257700580169967,-1.6723300064427573e-18,-0.0,-5.025,-38.97,0.259,0.0,0.0
ID113,113,0.0,0,ID313,34.18,0.259,14.829,-55.22102787935623,70.57286432160804,-17.254177800239717,0.0,-8.549136314083079,-2.554507081576073,20.801762496296334,-5.427135678391963,33.74662702716349,33.74662702716349,5.427135678391958,20.80176249629633,-2.554507081576072,8.549136314083079,1.5641844604256917e-16,0.0,-5.427,33.747,0.259,0.0,0.0
ID114,114,0.0,0,ID314,12.3,0.259,14.83,-114.06179116015434,70.17085427135677,-61.831487144203095,0.0,3.002018483846996,-1.1396199567515737,-38.03900078450178,-5.829145728643226,-10.830682316799887,-10.830682316799889,5.829145728643227,-38.03900078450178,-1.1396199567515741,-3.002018483846996,6.978159661401302e-17,-0.0,-5.829,-10.831,0.259,-0.0,0.0
ID115,115,0.0,0,ID315,18.76,0.259,14.83,-40.6726688963189,69.76884422110552,-68.69611185402138,0.0,4.792412256515135,-1.0097613992565186,35.35012147933366,-6.231155778894475,-17.695307026618174,-17.69530702661817,6.231155778894477,35.35012147933366,-1.0097613992565193,-4.792412256515135,6.183005327510245e-17,-0.0,-6.231,-17.695,0.259,-0.0,0.0
ID116,116,0.0,0,ID316,37.444,0.259,14.829,-90.07235637811252,69.36683417085428,-14.149356897735837,0.0,-9.311628614426077,-2.9724448603322653,-14.049566002459954,-6.6331658291457245,36.85144792966737,36.85144792966737,6.63316582914572,-14.049566002459956,-2.972444860332264,9.311628614426077,1.8200975419239543e-16,0.0,-6.633,36.851,0.259,0.0,0.0
ID117,117,0.0,0,ID317,37.282,0.259,14.83,-90.49008125987396,68.96482412060301,-87.61343804436015,0.0,9.715972877563132,-0.5732648551558555,-14.467290884221399,-7.035175879396988,-36.612633216956944,-36.612633216956944,7.035175879396992,-14.467290884221397,-0.5732648551558567,-9.715972877563132,3.5102348496514545e-17,-0.0,-7.035,-36.613,0.259,-0.0,0.0
ID118,118,0.0,0,ID318,18.719,0.259,14.829,-40.64995302452439,68.56281407035176,-33.82261823561257,0.0,-4.192417580332872,-2.510190450700186,35.37283735112817,-7.437185929648237,17.178186591790634,17.178186591790638,7.437185929648235,35.37283735112817,-2.5101904507001858,4.192417580332872,1.5370483503501172e-16,0.0,-7.437,17.178,0.259,0.0,0.0
ID119,119,0.0,0,ID319,13.664,0.259,14.828,-113.5942233769602,68.1608040201005,-39.80976429774833,0.0,-2.6291319933557844,-2.4102312530739027,-37.57143300130764,-7.8391959798995,11.191040529654877,11.191040529654877,7.839195979899499,-37.57143300130764,-2.4102312530739023,2.629131993355785,1.4758409946409343e-16,0.0,-7.839,11.191,0.259,0.0,0.0
ID120,120,0.0,0,ID320,34.571,0.259,14.83,-55.88048684367054,67.75879396984925,-84.57510556231942,0.0,8.970689046714782,-0.9889370959234185,20.142303531982023,-8.24120603015075,-33.574300734916214,-33.574300734916214,8.241206030150753,20.142303531982026,-0.9889370959234196,-8.970689046714782,6.055493245403474e-17,-0.0,-8.241,-33.574,0.259,-0.0,0.0
ID121,121,0.0,0,ID321,39.228,0.259,14.829,-68.17324048898428,67.35678391959799,-12.737268114466724,0.0,-9.608613283482761,-3.5407999054668604,7.849549886668285,-8.643216080402013,38.263536712936485,38.263536712936485,8.643216080402008,7.8495498866682825,-3.540799905466859,9.608613283482761,2.1681146353256198e-16,0.0,-8.643,38.264,0.259,0.0,0.0
ID122,122,0.0,0,ID322,24.596,0.259,14.83,-107.54352677188116,66.95477386934674,-73.87334262929151,0.0,6.228265304046545,-1.5616865397719124,-31.5207363962286,-9.045226130653262,-22.872537801888306,-22.87253780188831,9.045226130653266,-31.5207363962286,-1.561686539771913,-6.228265304046545,9.562572111015895e-17,-0.0,-9.045,-22.873,0.259,-0.0,0.0
ID123,123,0.0,0,ID323,10.434,0.259,14.83,-37.384956714992725,66.55276381909547,-55.43036800268588,0.0,1.4685703826242644,-2.294163518272832,38.63783366065984,-9.447236180904525,-4.429563175282674,-4.42956317528267,9.447236180904525,38.63783366065984,-2.294163518272832,-1.4685703826242642,1.404770004686727e-16,-0.0,-9.447,-4.43,0.259,-0.0,0.0
ID124,124,0.0,0,ID324,30.889,0.259,14.829,-101.41535695225252,66.15075376884423,-21.724549881041064,0.0,-7.241439117733293,-3.546709277346455,-25.39256657659996,-9.849246231155774,29.276254946362144,29.276254946362144,9.849246231155771,-25.392566576599965,-3.546709277346454,7.241439117733293,2.1717330820042786e-16,0.0,-9.849,29.276,0.259,0.0,0.0
ID125,125,0.0,0,ID325,39.986,0.259,14.83,-77.0320037334076,65.74874371859296,-89.65031323219964,0.0,10.352740250959172,-1.3362428747990833,-1.0092133577550442,-10.251256281407038,-38.64950840479643,-38.64950840479643,10.251256281407043,-1.0092133577550417,-1.3362428747990847,-10.352740250959172,8.182127797530782e-17,-0.0,-10.251,-38.65,0.259,-0.0,0.0
ID126,126,0.0,0,ID326,29.701,0.259,14.829,-49.20675088197254,65.34673366834171,-23.275827908374318,0.0,-6.81254249943877,-3.701946475024446,26.816039493680023,-10.653266331658287,27.72497691902889,27.72497691902889,10.653266331658283,26.816039493680023,-3.701946475024445,6.812542499438771,2.2667884506267567e-16,0.0,-10.653,27.725,0.259,0.0,0.0
ID127,127,0.0,0,ID327,11.3,0.259,14.829,-114.37078442711808,64.94472361809045,-53.33747012114095,0.0,0.9816811925689137,-2.7816687135584104,-38.34799405146552,-11.05527638190955,-2.3366652937377452,-2.336665293737746,11.05527638190955,-38.34799405146552,-2.7816687135584104,-0.9816811925689134,1.7032808431738214e-16,-0.0,-11.055,-2.337,0.259,-0.0,0.0
ID128,128,0.0,0,ID328,26.703,0.259,14.83,-46.21925250694058,64.5427135678392,-75.12131145618038,0.0,6.633452365854453,-2.143450177144544,29.803537868711985,-11.4572864321608,-24.12050662877717,-24.120506628777168,11.457286432160803,29.803537868711985,-2.143450177144545,-6.633452365854453,1.312484699285947e-16,-0.0,-11.457,-24.121,0.259,-0.0,0.0
ID129,129,0.0,0,ID329,39.6,0.259,14.829,-81.64757633638456,64.14070351758794,-13.21823232739159,0.0,-9.374545302878644,-4.3567943059480925,-5.624785960731998,-11.859296482412063,37.78257250001162,37.78257250001162,11.859296482412057,-5.624785960732001,-4.356794305948092,9.374545302878644,2.6677671006613723e-16,0.0,-11.859,37.783,0.259,0.0,0.0
